Time,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6,Axis_7,Axis_8
59267.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59269.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59270.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59272.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59274.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59276.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59278.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59284.413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59286.334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59288.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59290.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59292.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59293.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59295.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59297.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59299.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59301.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59303.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59305.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59307.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59308.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59310.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59312.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59314.494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59316.437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59318.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59320.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59321.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59323.811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59325.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59327.546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59329.402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59331.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59333.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59335.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59336.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59338.718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59340.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59342.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59344.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59349.719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59351.531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59353.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59355.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59357.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59358.976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59361.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59362.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59364.767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59366.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59368.563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59370.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59372.356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59374.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59376.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59377.956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59379.782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59381.721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59383.548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59385.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59387.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59389.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59390.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59392.845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59394.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59396.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59398.423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59400.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59402.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59404.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59406.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59407.939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59414.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59416.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59417.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59419.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59421.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59423.601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59425.462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59427.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59429.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59431.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59432.929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59434.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59436.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59438.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59440.471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59442.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59444.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59446.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59448.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59449.867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59451.787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59453.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59455.557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59457.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59459.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59461.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59463.131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59464.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59466.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59468.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59470.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59472.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59478.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59480.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59482.383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59484.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59486.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59488.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59489.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59491.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59493.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59495.499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59497.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59499.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59501.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59503.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59504.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59506.831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59508.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59510.597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59512.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59514.399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59516.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59518.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59520.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59521.989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59523.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59525.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59527.581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59529.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59531.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59533.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59535.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59536.983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59542.969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59544.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59546.734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59548.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59550.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59552.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59554.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59556.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59558.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59559.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59561.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59563.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59565.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59567.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59569.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59571.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59572.981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59574.899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59576.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59578.655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59580.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59582.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59584.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59586.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59587.938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59589.859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59591.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59593.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59595.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59597.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59599.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59601.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59607.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59609.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59611.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59612.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59614.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59616.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59618.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59620.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59622.206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59624.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59625.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59627.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59629.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59631.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59633.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59635.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59637.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59639.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59641.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59642.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59644.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59646.565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59648.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59650.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59652.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59654.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59655.905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59657.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59659.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59661.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59663.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59665.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59667.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59672.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59674.382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59676.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59678.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59679.965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59681.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59683.835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59685.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59687.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59689.445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59691.351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59693.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59695.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59696.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59698.884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59700.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59702.553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59704.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59706.429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59708.337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59710.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59712.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59713.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59715.774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59717.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59719.514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59721.422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59723.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59725.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59727.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59729.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59730.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59736.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59738.842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59740.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59742.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59744.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59746.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59748.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59750.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59751.967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59753.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59755.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59757.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59759.491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59761.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59763.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59764.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59766.812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59768.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59770.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59772.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59774.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59776.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59778.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59780.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59781.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59783.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59785.784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59787.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59789.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59791.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59793.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59795.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59801.409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59803.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59805.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59807.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59808.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59810.776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59812.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59814.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59816.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59818.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59820.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59822.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59823.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59825.862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59827.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59829.551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59831.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59833.362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59835.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59837.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59838.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59840.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59842.748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59844.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59846.489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59848.394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59850.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59852.176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59854.093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59855.968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59857.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59859.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59865.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59867.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59869.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59871.561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59873.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59875.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59877.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59879.234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59881.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59882.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59884.781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59886.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59888.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59890.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59892.238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59894.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59896.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59897.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59899.796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59901.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59903.507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59905.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59907.191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59909.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59910.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59912.847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59914.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59916.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59918.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59920.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59922.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59924.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59925.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59931.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59933.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59935.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59936.952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59938.827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59940.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59942.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59944.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59946.483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59948.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59950.248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59952.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59954.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59955.874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59957.733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59959.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59961.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59963.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59965.185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59967.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59968.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59970.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59972.747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59974.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59976.496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59978.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59980.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59982.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59984.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59985.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59987.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59989.607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59995.717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59997.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59999.466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60001.326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60003.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60005.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60007.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60008.887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60010.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60012.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60014.484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60016.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60018.233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60020.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60022.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
